标题,昵称,地区,评论内容,情感得分,来源文件
居然能用VR学语文？ #vr  #网课,ღ苏辞ꦿ࿐,未知,魔仙小兰嘛[泪奔][泪奔],1.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,小熊可可茶（为菠萝发声）,未知,我看见我妹的不一样,0.35,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,肥皂泡泡,未知,那句英文是什么意思？不用英文就不会好好说话是不？,0.05,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,蕾～,未知,小兰姐，想玩你那个歪呀，但是我家没钱,0.08,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,小花,未知,[赞][赞][赞][赞][666][666][666][玫瑰][玫瑰][玫瑰],1.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,梦宜,未知,我都把书给卖了[看],0.51,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,安莉洁,未知,,,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,倒霉熊∽森玖,未知,对不起，我已经五年级了,0.73,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,药帽,未知,,,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,亲亲我的baby,未知,在哪玩的,0.67,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,开郎的老六,未知,你好，我是你的粉絲,0.73,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,ཌༀ௸྄ིོུ柴̶火̶人̶ༀཉ௸྄ིོུ,未知,我才二年级,0.77,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,突突突兔,未知,我的vr怎么实现这个直播,0.31,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户9900633226709,未知,这就是元宇宙[看],0.94,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,敏敏 是真的运气很好耶,未知,怎么买的,0.51,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,善义真,未知,好棒[666][666][666],0.86,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,TwoHoursYearsLater,未知,我们不是这种语文书,0.95,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,1——冰缘^0^,未知,我五年级,0.89,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,旧,未知,小蓝，你可以用VR玩 王者农药吗 ？,0.99,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,艾梦,未知,你是群，我也有。,0.52,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,郭蕊a,未知,要是我的老师是小蓝就好了[呲牙][呲牙][呲牙],0.98,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,。,未知,,,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,琳琳❤（找闺蜜）,未知,我是二年级。不是四年级。[发怒][发怒],0.64,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,泡芙妮卡,未知,我们的第一课叫做观潮。,0.49,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,XY,未知,,,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户7329737752773,未知,:,0.53,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,发大柴,未知,[流泪]我不想上网课,0.87,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,沙沙,未知,这个怎么操作啊，我要用VR上一节课[捂脸][捂脸],0.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,丽娜娜小号（真，千真万确）,未知,[快哭了],0.84,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户7989362263427,未知,哈哈哈哈,0.87,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户7989362263427,未知,在座的各位都是啥？就是啊，你们那么气[呲牙][呲牙][呲牙],0.41,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,憋老拉💪,未知,[发怒][玫瑰][玫瑰][玫瑰][看][看][看][看][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],1.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,糖糖和果果٩,未知,小兰，你是不是皮痒啦,0.32,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,王宗珍,未知,也没有这一篇课文？,0.86,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,王宗珍,未知,我的四年级上册语文课本不长这个样子,1.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,发呆鱼本鱼,未知,[流泪],0.8,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户6616684897607,未知,一,0.53,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,“活人〞,未知,[鼓掌][鼓掌],0.9,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,小琳小号,未知,斤，,0.13,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,自信die浪,未知,哎，不是，我说讲课文咋还讲到王者里的后羿了嘞？,0.55,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,祁姩瑶🍒,未知,[送心],0.5,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,小乐乐爸,未知,@,0.83,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,温柔,未知,@MG Rain,0.47,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,西少,未知,很适合拉[屎],0.79,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,芹,未知,@,0.83,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,竹🎋,未知,今天就在这里玩了,0.67,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,小回转重度依赖🐴,未知,Goodbye小兰老师,0.85,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户6834917892132,未知,[抠鼻][抠鼻],0.04,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,尼古拉丁陈,未知,[666][666][666][666][666][666][666][666][666][666][666][666][666][666][666][666],0.5,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,，好运来,未知,[发呆][抠鼻][酷拽][发怒][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][耶][耶][耶][耶],0.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,暖风撩人,未知,我是一年级[捂脸],0.23,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户9734139692797,未知,那是改版前的书,0.86,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,冰美式ebb,未知,这个是旧版的,0.75,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,风中奇缘,未知,[666][666][666],0.5,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,银河系漫游指南( ￣ ▽￣),未知,@VR玩家一号：[看],0.16,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,肖肖  林夜,未知,我去过,0.51,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,芷涵奶奶,未知,[爱心][爱心][爱心],0.99,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户3303351655226,未知,[捂脸][捂脸][捂脸],0.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,冷冰,未知,[捂脸][捂脸][捂脸][666],0.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,abcm莫莫,未知,[666],0.5,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,哈基米,未知,[元宝][元宝][元宝][元宝][元宝][过年牛][过年牛][过年牛][过年牛][鞭炮][鞭炮][鞭炮],0.89,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户7736623108876,未知,[礼物][礼物][礼物],0.93,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,【艾尼路】,未知,嚯 这么牛啊,0.6,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,参赛者墨离（开学暂退）,未知,这个课文我之前学过，我都学会了。,0.98,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,下界合金锭,未知,[666][鼓掌],0.75,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,宇智波鼬（秽土转生）,未知,[色],0.25,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,纯甄,未知, [过年牛][元宝][鞭炮][福][汤圆][灯笼][一起加油][戴口罩][微笑][色][发呆][酷拽][抠鼻][流泪][捂脸][发怒][呲牙][睡][害羞][调皮][晕][衰][闭嘴][机智][赞],0.01,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,周チンボー,未知,、,0.53,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,AAA,未知,"[鼓掌][鼓掌][鼓掌]我好棒
啊！[赞][赞][赞][赞][鼓掌][鼓掌][鼓掌][鼓掌][666][666][666]",1.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,璐文,未知,[流泪],0.8,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,《CC》,未知,！,0.53,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,菻,未知,我的课本里不是这样说的,0.58,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,初一的大叔,未知,我刚读完这本书，有这篇课文吗？,0.98,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户5232520964603,未知,[衰],0.67,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户4179915546936,未知,,,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户4179915546936,未知,,,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,萌萌果,未知,真的吗？,0.61,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,小翔哥哥,未知,全军出击,0.47,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,辫子粗又长,未知,这分明不是以前的语文书吗？[捂脸]   ,0.61,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户627271785,未知,小兰，今天才周日。   ,0.25,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,༺安༒逸༻,未知,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][玫瑰][捂脸][捂脸],1.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,吻情.,未知,  开了一个月工资都,0.16,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,💞 张希瑶_,未知,兵马俑都去过了吗。,0.76,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,网上邻居,未知,[看][看][看][看],0.69,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,-雨-,未知,[鼓掌],0.76,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,ಢ᭄韦来可期🌺ོᝰ᭄,未知,[666][666][666]啊,0.5,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,Dora娟焆,未知,这个不错[赞],0.98,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,叶木瓜,未知,和你说的那本书不一样。,0.34,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,爱心。,未知,[思考],0.92,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,好运连连💛(与叉之叉见面²⁵·饭撒ⁿ),未知,我学的是新教材[呲牙][呲牙],0.83,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,沂,未知,？？？有这课文吗？[疑问][疑问][疑问],0.34,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户3127021248746,未知,股份化、）好）[呲牙][呲牙][呲牙][戴口罩][色][色][睡][色],0.02,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,嗦粉吃到蒪荷叶,未知,下次教我怎么玩vr呗？[呲牙][玫瑰][玫瑰][玫瑰][比心][比心][比心],0.92,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,老染是个沙雕,未知,我和你的版本咋不一样？,0.48,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,shadiaonianr,未知,你在那个国家呀？我在中国呢。[微笑][微笑][微笑][微笑][微笑],1.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,阿🌷梅🍒,未知,我用的是人教版,0.78,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,阿🌷梅🍒,未知,这是人教版吗？,0.78,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,阿🌷梅🍒,未知,嗯,0.53,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,💜💜💜,未知,小蓝姐姐，能不能露脸？,0.9,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,樱桃没丸子,未知,应该是改版了吧？,0.75,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,樱桃没丸子,未知,我的书上没有这个课文,0.87,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户9474978464714,未知,你…竟然…竟然（你懂的）,0.04,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户72803923,未知,我才三年级,0.73,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户2258579533692,未知,[玫瑰][赞],0.96,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,雨过天晴,未知,第几页？,0.12,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户6279900091985,未知,[捂脸],0.05,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,，。？'？，！！,未知,我的四年级上册第一篇课文是观潮。,0.99,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户63304665,未知,卡啊墨迹了逻辑的人了吗你不知道我是谁？我,0.52,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,CoKo,未知,我去过西安那个兵马俑。[微笑][微笑],0.89,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,超高校级的伟大封印,未知,[看],0.59,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,阕屿.,未知,去过的,0.51,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,老爸给你吃小汉堡🙂,未知,小蓝姐姐，我才上一小贤妻，能给我嗯，配套你能给我讲讲，怎么才能？怎么才能学一哈星际的？我不会四年级呀[捂脸][666][鼓掌],0.97,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,大都汇形象设计,未知,可不可以多做一些这个系列,0.73,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,阿明,未知,如果我是你，我会想办法离我越远越好,0.41,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,山粤,未知,[色][色][色],0.03,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,Yayoi.,未知,我去过，贼大，很热,0.37,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,小黄《狗》佳欣《人》《没去汪星》,未知,我想看你直播玩模拟器不是恐怖的。是宝宝的模拟器还有，妹教学,0.94,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,小黄《狗》佳欣《人》《没去汪星》,未知,你什么时候直播呀？,0.33,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,水池子💫,未知,我记得没有啊。,0.78,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,小爽迪迪,未知,我奶奶进过那里面有好多人见过我爷爷，也是,0.86,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,又双叒叕,未知,[看][看][看][看][看][看],0.74,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,厶广西,未知,我都五年级了，我都。,0.91,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,晴鸢,未知,我去过这里,0.51,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,迷你世界✨❤✨陈小韦,未知,,,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,星河揽月✨,未知,@,0.83,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,格兰芬多/凛,未知,[惊喜],0.9,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,对方正在输入中……,未知,我没有(҂⌣̀_⌣́)(҂⌣̀_⌣́)(҂⌣̀_⌣́),0.5,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,尺,未知,@小栗子 兔兔肉生涯他也吧题目 哈， i啊去看看了就快哭了,1.0,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,风华正茂,未知,我不上！！！！！！,0.02,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,雨中奔跑大马喽,未知,我去过了,0.51,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,慢步雲端,未知,,,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,用户2512852578633,未知,我去过,0.51,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,超人强大王,未知,,,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,超人强大王,未知,,,抖音vr评论数据1.csv
居然能用VR学语文？ #vr  #网课,超人强大王,未知,,,抖音vr评论数据1.csv
