标题,昵称,地区,评论内容,情感得分
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,洛煌迎财神,未知,其实最核心的还是操作系统，IPHONE实际就是交互的突破，可显示的其实完全可以一步一步来，先做提示性的轻量的。做好AI交互体验,1.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,惟將終夜長開眼,未知,显示屏之类的功能还是太超前了，就我体验而言，目前时代戴个华为眼镜这种只附带耳机功能的已经足够了，轻便还好用，用惯了真的会完全不习惯没连眼镜的情况，不过嘈杂环境下还是听不清，能改进一下就比较完美了。,1.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,老沙哲,未知,"这样的访谈很前瞻，估计再过一年左右的时间可以做个回访，看看这个未来潜力巨大的行业，最近一年又发生了哪些变化，未来的方向会是什么样子。
当然，作为科技圈的资深UP主，可以多做一些这样科技圈的访谈类节目，这是你们的优势，可以问出更好的问题，挖掘出不一样的信息，可以参考flybig前段时间对理想团队的访谈。
很喜欢爱否的视频，希望越来越好，一直相伴。",1.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,白云无尽_x64,未知,"有两个问题, 第一是学外语至少一半的人是为了考试, 这个大佬所言的杀手级应用""翻译""最大的场景只有旅游; 第二是我一个戴眼镜的人都嫌戴眼镜麻烦, 在不得不戴的情况下我很开心能有别的功能, 如何让视力正常的人愿意戴眼镜这个很有挑战.",1.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,hfhfbs,未知,你能干的手机都能干，你还替代不了手机，那注定只是少数人的玩具，有多少人会花几千买个非必需数码产品？,0.99
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,井芹芹仁,未知,真男友视角[doge],0.82
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,zzzzzaddr,未知,关键点是故意不说的吗：带显示的智能眼镜配合手机一个会替代的是轻量本，30+的fov相当于10几20吋的显示器。所以1080p的全彩microled光机是眼镜到达iPhone时刻当下最需要突破的点。,0.82
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,狸狸员上草,未知,单纯的小眼镜我认为不会是传统意义上的iphone时刻，它在产品形态上就注定了上限，且上限很低，得是有外骨骼的类似肩膀结合头部的上半身穿戴装置结合ai处理能力或许才是真正的iphone时刻,1.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,高冷白叔,未知,这玩意解决不了舒适性的话感觉还是很难爆火，不是钢需啊,0.24
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,ミカサ__-,未知,眼镜上再怎么样都达不到手机的流畅度，能不能只是把眼镜当成一个屏幕呢，运算全交给手机或者云端，这样续航也能长一大截吧,0.68
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,金枪鱼oO,未知,期待华为下场,0.56
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,wanzi2633,未知,如果这玩意能帮助盲人的话[脸红],0.07
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Svetlana-,未知,这东西注定小众，因为他是工具，而手机是平台。工具只能解决特定的问题，而平台可以解决绝大多数的问题。,0.9
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,老吴我要鱼,未知,能做一个挂脖的电池就好了，没电的时候一边补电一边用，补电完了再取下来也不碍事,0.04
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,人间烟火有相逢,未知,这不9月17的meta connect2025不就迎来带显示的iPhone时刻了么,0.01
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,呆七楼的小白,未知,15:08 主持人想表达的是，眼睛要看，又要控制。那样人眼的负担很大，而不是说设备监控眼睛？有人和我理解一样么？,0.46
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,窃香人,未知,隐私性  安全性   材料带来的局限性   只能说是一个电子玩具 骗投资人钱的,0.09
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,明斯克_by,未知,出了旗舰x3p后v3就开始挤牙膏了，虽然之前更新也慢。同时在用rokid，功能真的完善许多,0.53
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,哈哈还港港,未知,"先把手机发热解决了再说。现在也只有手机这个尺寸才可以有计算力。要做到都集成在眼镜上,还是差点。",0.06
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,伊默缄,未知,眼睛会很重吧…,0.49
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,口渴的耗子,未知,是不是有机会把 esim 也集成进眼镜里面，或者跟其他可穿戴设备结合，比如手环手表，把功能做一个分布式处理,0.91
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,扬达114514,未知,8岁的泰森VS 18岁的你,0.83
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Oneusis,未知,得，先把vr搞小点半吧，现在这vr玩游戏还是累，特别是需要运动的，,0.51
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,吸壶龙井茶,未知,估计关键是轻量化、显示优化和价格,0.46
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,枭燕,未知,如果AI眼镜能够做到在现实世界的外壳上再套一层虚拟世界的皮，那我觉得起码我会买，就像meta orion哪样,0.99
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,晚风羽起,未知,智能眼镜的一大限制还是综合运算性能，只能性能高，才能最终走向替代手机的道路[doge]就像手机替代pc,1.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,旅途中的安静,未知,这个大叔，挺好的，语气谦逊，表述简约明了，我这小白都听懂了不少，厉害👍🏻,0.99
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,modn君,未知,可惜我有度数了不能用，就跟vr眼镜一样没法定制度数,0.98
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,RX78,未知,续航拉，镜框重，目前气温，室外拍十分钟就过热停止。不成熟全是缺点，现阶段不推荐普通人购买。,0.9
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,jojsojojsdfsdf,未知,"光波导已经到1080p了,,我估计明年就差不多能成熟普及了",0.98
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,喵酱的日常嘤,未知,在电池技术未得到突破的现在，续航，性能和轻量化三者不可兼得。,0.98
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,为了非必要而活的JoJo,未知,眼镜的装饰属性，不会让它成为下一代计算平台，毕竟并不是所有人会觉得戴一副眼镜对自己是一个加分项,0.99
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,q站那个j儿最大的,未知,"苹果不会贸然推出一款产品,所谓占据市场等等,就像折叠屏技术,从三星fold1到今天快6年了,苹果终于有行动了,准备明年或后年推出,而其他厂商折叠屏都迭代五六次了,苹果才第一代,苹果只会等技术成熟,供应链成熟,万事俱备,苹果做东风,所以眼睛,预计至少得27年吧",0.99
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,阿硕co,未知,如果birdbath的屏幕显示覆盖到整个镜框并且有足够好的连接PC手机能力，就十分可用了,0.69
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,小小小黄人TRACY,未知,如果体积和重量问题不解决的话不会卖的好的,0.1
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,亭璄,未知,眼动比手指操作方便真是笑了，听听就好，信了就是彭总的visionpro眼睛版,0.99
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,phobia_-,未知,退货率 50% 闹麻了 中国企业的品牌形象还没有被看清吗,0.78
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,_AESX_,未知,为什么没提单片全彩microled啥时候能量产，别的技术不清楚，这个可是狼来了好几年了[笑哭],0.14
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,李白a了,未知,"你好，大胖鸽，我是b站的一名法律Up主，主要从事学动领域，为劳动者提供公益性法律服务。现在受一位自称和TCL有关负责人已经取得联系的人的委托、希望联络您一起和我们推动关于高性能LCD手机的众筹项目，我此后和我认识的华星光电武汉厂以及苏州厂的有关人员联系，证明基本属实。但是由于我们的力量终究有限，因此希望获得您的支持与帮助!
以下是我的联系方式:18221153494，微信同号",1.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,chbv,未知,续航高定，算力搞定再说,0.89
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,领博,未知,一定要跟老板讲一下，以后读书用眼镜读ai语音总结世界上就不会有近视眼了,1.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,大脑斧发福蝶小凶许,未知,这玩意不会近视眼吗,0.41
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,timroth111,未知,无论xreal 还是雷鸟，还是任何一个品牌，基本都是供应链组装品，反复用一点点所谓提升收割。挺没意思,0.59
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,往汐汐,未知,算力应该扔到手机上解决，这样又有强悍的算力还能有不错的续航[doge_金箍],1.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,翻版齐天大圣,未知,我觉得专门卖给有翻译需求的商务人士更合适一点。,0.96
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,飘里缇娜,未知,会不会加重近视？,0.78
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,ShawWalker,未知,"还差的远,头显就该老实提升显示效果,AR目前做好提词器就够了,果子是能做到显示效果和操作交互,但它的体积和价格都属于不可用状态",0.21
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,英语小萌主,未知,"这个方案可能有不可逾越的缺点，要达到手机的性能，就要达到手机的重量，然而手机的重量放到眼睛上是不可接受的。

💡 英语学习爱好者看过来！每天更新中英对照学习视频，让英语学习变得简单有趣～关注我一起进步吧！",1.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,起個恏詺囨瑢埸,未知,能做到柯南眼镜的水平，我觉得就可以了。,0.63
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,oxsol,未知,彩虹纹真的是因为玻璃折射率不均吗,0.81
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,好记性不如薄膜键盘,未知,雷鸟 V3 左眼镜腿断裂，换货之后，右腿断裂……,0.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Matthew_VK,未知,做摩托智能头盔可能还容易讨好一部分人，有点销量,0.38
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Anque,未知,电池和 ai 的多模态能力都要暴涨才行[doge]，尤其是前者[doge],0.57
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,不鸟万G,未知,我听播客里面你们推荐了雷鸟的鹤 6ultra，想问一下 这款电视好在哪里？你们会出视频吗,0.75
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,小豪同学1234,未知,短期内 我比较看好抖音下场做这玩意，毕竟只谈国内AI来说，目前豆包的综合能力是绝对最为适合于在眼镜上使用（他们也发过类似的产品 就是那个耳机），长期来看，我觉得这个产品它的前提，我觉得做好了都需要苹果、小米、华为这种厂商出面，因为这点经济说到底本质上最大的问题就是一个，那就是电池，那就在非常长的一段时间内，就注定了这种眼镜它不可能成为一个独立的产品，他一定要去作为一个配件品，就像现在的apple watch一样（你假定它有一个独立的场景，那其实现实生活中，除非像学生党一样，就不存在),0.98
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,健乐康,未知,没啥鸟用,0.33
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,海底捞不起来的心,未知,本来就近视了，还要贴着眼睛放一个屏幕吗？我想起了SL这个游戏里，也有个眼镜，不过那个眼镜带上后，就取不下来了，因为有两根刺，刺进眼睛里[doge_金箍],0.0
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,咸鱼宅想做飞鱼,未知,这个谷歌眼镜不是早就出来了吗？当时为啥被限制忘了,0.02
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,成分複雜_404,未知,想问问在未来这个类别的产品可以为难治斜弱视甚至shizhang人群提供帮助吗[星星眼],0.97
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,WoW小哇,未知,@有趣的程序员 总结一下,0.9
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,玉虚杏黄,未知,[doge]我记得很早以前就有提到在眼镜上装显示屏，为了证明比手机好，当时提了这么一个场景:一群人围着篝火，不再彼此冷漠玩手机。取而代之的是彼此聊天分享趣事，聊天的素材不够怎么办？从智能眼镜的屏幕上找到你需要的素材吧[给心心]…………问题是，你真的能接受一个人坐你对面，看似和你聊天，实际眼神一直很飘忽别扭，因为他在看眼镜上的屏幕吗？[怪我咯],1.0
