标题,昵称,地区,评论内容,情感得分
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,谈谈,浙江,高考的时候可以戴这种眼镜吗？[呲牙],0.98
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,习惯不习惯的习惯,广东,弱弱的问一句确实支付支付的谁的钱[捂脸],0.0
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,YGL追梦,上海,近视的怎么办,0.79
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,记得111,福建,戴久了，会不会斗鸡眼……,0.75
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,栖上梧桐…创始人李摄长,河北,这不是贝吉塔刚来地球时候的眼镜么，还能查人得战力,0.94
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,差亿点点,广东,多少钱一副？好让我死心[捂脸],0.01
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,Poison,山东,问一下，高考考场上允许戴不？要是有人戴了，监考人员能不能识别出来？,0.99
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,☜۩☞,江苏,所以不喜戴眼镜的怎么办[捂脸][捂脸][捂脸],0.0
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,掌纹映画,山东,续航两小时，一用一个不吱声,0.54
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,事实求是 惟心清尔,山西,AI带给人的危害要比便捷大得多,0.99
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,品众地产,海南,不喜欢戴眼镜怎么办？,0.15
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,从东京到京都又回东京的上海老谭(あきら）,日本,就问一句，考试算不算作弊？[白眼],0.67
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,YEM^^§,北京,眼科医生是升值行业啊[呲牙],0.91
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,嫑嘎人来风,加拿大,视力问题怎么解决，重量多少，续航多少，生命周期多久，生态如何？,0.99
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,明日一早,贵州,她爱不爱我？能给答案吗,0.89
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,༺  墨  ࿌  竹  ༻,山东,盲人能用吗,0.5
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,路,山西,骑着共享单车，点东西不看菜单，不问价。,0.22
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,🏍都⃰是⃰命⃰🏍,陕西,来，大家跟我一起喊:一千五    一千五   一千五…………,0.6
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,慢条斯李,山东,为啥要戴眼镜,0.02
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,用户2121891353757,天津,有网站吗,0.32
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,借一盏月色,江西,续航才是大问题，用过类似的眼镜，耗电量可怕。,0.1
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,晓蛮妖,福建,手机广告我可以选择不看，AR眼镜直接强制你看[不失礼貌的微笑],0.99
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,山涧青松,浙江,我记得瑞幸取餐要扫二维码，请问阁下如何解决？,0.02
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,心语,福建,能不能研发个高度近视镜片像平光这样的，没有厚厚的酒瓶底那样的多好啊,0.94
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,杨过,四川,这个眼镜是哪家公司出的？,0.33
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,人在江湖漂1530,北京,那这取代了苹果手机怎么刷抖音呢？用眼镜看短视频吗,0.43
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,花非花,福建,我就想知道，眼睛使用寿命，是眼睛哦,0.47
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,9527，金,湖南,早预测过了，手机会被取代，是眼睛,0.94
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,谢美丽,广东,这么小的眼镜，电池待机多长时间[捂脸],0.05
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,悟全,IP未知,这个好,0.66
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,伸手待摘星,吉林,这玩意做不到普通眼镜那么大，一辈子普及不了，这玩意跟手机一样是工具，工具的前提是易用性，你感觉这玩意易用吗？猎奇可以玩玩还行，这玩意最多是个玩具而不是工具，最接近工具的是苹果那个，但是只针对特定人群和工作，跟手机一样很难，至于你发的这种就是单纯玩具,0.98
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,偶遇,海南,为什么要做成眼镜？？我又不喜欢戴眼镜，做成其他的不行吗？,0.17
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,犀城Nin,湖南,这款眼镜叫什么名字？,0.64
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,曦曦姐姐,广西,会不会容易被抢或者戴这个不方便跑步会掉么？,0.88
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,悦悦公主,江苏,我想考研的时候戴上它，阅读理解能全对吗,1.0
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,红尘如月,意大利,50岁以上大多数都是老花眼，怎么办啊,0.66
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,热爱🚩,江苏,长期戴眼镜眼睛近视的更快,0.88
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,赛力、,新疆,然后很快一堆近视就出现了，接着就出专业治疗的等等……,1.0
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,慧鈊88888,山东,特斯拉手机真的可以实现免费通话和上网吗？,0.66
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,Lv100,广西,这电量30分钟没了吧,0.16
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,晟墨,广东,最终版本应该是，耳后皮下组织植入芯片，共享眼睛、耳朵、嘴巴的功能，手掌是遥控选项。不用傻傻的一个人对着空气说话。因为共用了眼睛，一月前的事情不需要靠记忆，可以在眼中回放。一月前的画面,0.0
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,听雨唱歌,新加坡,我已经可以明显感受到未来的产品是头脑植入晶片，都不用戴眼镜，不用讲话，头脑想的就会出现在眼前,1.0
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,八零后,广东,手机干掉了电脑，电视机电话机，BB机等，这眼镜直接干掉了手机[尬笑][右边],0.0
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,艾弗里大王💥,湖南,我IOS的王者荣耀皮肤怎么办？哎…..还是无法替代,0.95
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,虚无,江苏,关键是电池能用多长,0.72
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,H2O~堂,广东,隔扇门或隔堵墙能看到后面吗[灵机一动][灵机一动][灵机一动]可以我马上秒一副,0.05
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,沙头废品回收,广西,乐奇 帮我扫一下那个女孩[呲牙],0.95
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,人间总有一两风,安徽,高清摄像头，就很难普及，危险性太强了,0.59
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,沧海一俗,广东,如果是近视怎么配,0.88
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,偏心,广东,太好了，以后都是眼镜仔,0.56
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,……,上海,这玩意儿就成不了，未来发展方向肯定是新生代的小设备，然后隔空投送画面才能是未来。,0.97
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,山外青山,江苏,这类眼镜👓一般有个通病，就是会导致近视。还有实际体验达不到演示效果，不过我想再过几年，这些痛点会逐一解决，尤其是带眼镜的用户，如果能自动调节焦距，那就更好了。以后出国人手一眼镜，交流便利性大大提高。,0.97
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,妞妞儿,江西,考试能戴吗,0.99
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,抖音公司都是狗,河北,哑巴，盲人怎么办[灵机一动],0.33
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,艺多申先生,新加坡,续航是硬伤,0.74
替代苹果手机的#AI眼镜 已经出来了。这比#deepseek 给我们带来变化大多了。六大功能惊掉你下巴#人工智能 #智能穿戴,陳奕鸣,江苏,那么问题来了，我不喜欢戴眼镜,0.27
